Time (s), Cell Name, Value
905.18, C21,0.17
905.18, C42,0.13
905.18, C48,0.1
905.29, C2,0.18
905.29, C48,0.62
905.39, C5,0.13
905.39, C10,0.11
905.39, C13,0.4
905.39, C28,0.21
905.39, C31,0.17
905.39, C42,0.38
905.39, C48,0.67
905.49, C2,1.0
905.49, C5,0.47
905.49, C13,0.45
905.49, C15,0.11
905.49, C42,0.51
905.49, C48,0.43
905.49, C52,0.51
905.59, C2,0.33
905.59, C5,0.12
905.59, C6,0.19
905.59, C13,0.96
905.59, C24,0.16
905.59, C30,0.11
905.59, C42,0.37
905.59, C48,0.56
905.59, C52,0.61
905.69, C5,0.8
905.69, C13,0.24
905.69, C20,0.14
905.69, C21,0.17
905.79, C10,0.12
905.79, C15,0.15
905.89, C3,0.14
905.89, C24,0.11
905.89, C49,0.14
905.99, C19,0.16
906.09, C21,0.11
906.09, C27,0.11
906.09, C38,0.1
906.09, C49,0.27
906.19, C30,0.1
906.19, C49,0.31
906.29, C10,0.13
906.29, C20,0.1
906.39, C25,0.11
906.49, C12,0.11
906.59, C23,0.44
906.59, C24,0.16
906.69, C6,0.14
906.79, C5,0.37
906.79, C10,0.14
906.79, C13,0.13
906.79, C24,0.14
906.89, C2,0.26
906.89, C5,0.32
906.89, C6,0.14
906.89, C12,0.16
906.89, C13,0.17
906.89, C24,0.3
906.89, C31,0.1
906.89, C38,0.11
906.89, C48,0.36
906.99, C9,0.1
906.99, C21,0.12
906.99, C34,0.12
906.99, C48,0.48
907.09, C48,0.65
907.19, C5,0.12
907.19, C6,0.42
907.19, C15,0.18
907.19, C21,0.11
907.19, C27,0.11
907.19, C30,0.21
907.19, C31,0.11
907.29, C5,0.13
907.29, C6,0.24
907.29, C49,0.12
907.39, C5,0.15
907.39, C6,0.17
907.39, C13,0.64
907.39, C15,0.26
907.39, C21,0.11
907.39, C24,0.51
907.39, C30,0.24
907.49, C5,0.15
907.49, C15,0.36
907.49, C20,0.14
907.49, C24,0.22
907.49, C31,0.13
907.49, C32,0.1
907.49, C39,0.11
907.49, C56,0.43
907.59, C15,0.84
907.59, C21,0.27
907.59, C24,0.35
907.59, C27,0.12
907.69, C15,0.77
907.69, C24,0.52
907.69, C32,0.15
907.69, C39,0.18
907.79, C0,0.39
907.79, C15,0.44
907.79, C38,0.17
907.89, C0,0.17
907.89, C18,0.13
907.89, C49,0.13
907.99, C0,0.18
907.99, C49,0.11
907.99, C56,0.14
908.09, C15,0.32
908.09, C39,0.2
908.09, C56,0.22
908.19, C49,0.71
908.19, C51,0.13
908.19, C56,0.14
908.29, C10,0.15
908.29, C15,0.18
908.29, C21,0.19
908.29, C39,0.24
908.29, C49,0.37
908.29, C56,0.17
908.39, C15,0.32
908.39, C39,0.15
908.39, C47,0.24
908.39, C49,0.39
908.49, C8,0.17
908.49, C47,0.4
908.49, C49,0.39
908.49, C59,0.17
908.59, C21,0.13
908.59, C26,0.18
908.59, C49,0.11
908.59, C56,0.13
908.59, C59,0.41
908.69, C18,0.22
908.69, C38,0.14
908.69, C59,0.19
908.79, C3,0.1
908.79, C18,0.19
908.89, C3,0.12
908.89, C17,0.15
908.89, C32,0.14
908.89, C38,0.11
908.89, C51,0.1
908.99, C21,0.11
908.99, C50,0.18
909.09, C9,0.23
909.09, C22,0.17
909.09, C41,0.31
909.09, C50,0.25
909.19, C9,0.14
909.19, C14,0.16
909.19, C17,0.82
909.19, C22,0.57
909.19, C25,0.96
909.19, C41,0.43
909.19, C47,0.15
909.19, C50,0.54
909.29, C9,0.46
909.29, C14,0.19
909.29, C17,0.56
909.29, C22,0.2
909.29, C25,0.99
909.29, C36,0.12
909.29, C38,0.23
909.29, C41,0.52
909.29, C47,0.2
909.29, C50,0.62
909.39, C9,0.52
909.39, C14,0.12
909.39, C17,0.31
909.39, C22,0.39
909.39, C25,0.83
909.39, C36,0.13
909.39, C41,0.37
909.39, C44,0.35
909.39, C47,0.71
909.39, C50,0.43
909.49, C9,0.3
909.49, C17,0.14
909.49, C21,0.14
909.49, C25,0.57
909.49, C38,0.32
909.49, C47,0.29
909.59, C9,0.36
909.59, C17,0.3
909.59, C25,0.42
909.59, C47,0.44
909.69, C9,0.35
909.69, C10,0.11
909.69, C17,0.11
909.69, C25,0.27
909.69, C38,0.17
909.69, C44,0.26
909.69, C47,0.62
909.79, C9,0.5
909.79, C25,0.32
909.79, C33,0.12
909.79, C41,0.26
909.79, C44,0.31
909.79, C47,0.31
909.89, C9,0.21
909.89, C19,0.12
909.89, C25,0.25
909.89, C36,0.1
909.89, C41,0.19
909.99, C12,0.13
909.99, C25,0.18
909.99, C34,0.13
909.99, C41,0.33
909.99, C44,0.1
910.09, C9,0.62
910.09, C17,0.18
910.09, C21,0.34
910.09, C25,0.36
910.09, C41,0.42
910.09, C44,0.49
910.09, C50,0.12
910.09, C51,0.29
910.19, C9,0.55
910.19, C17,0.5
910.19, C18,0.11
910.19, C33,0.1
910.19, C41,0.29
910.19, C44,0.47
910.29, C9,0.37
910.29, C25,0.33
910.29, C33,0.26
910.29, C36,0.14
910.29, C38,0.17
910.29, C44,0.49
910.39, C9,0.5
910.39, C33,0.39
910.49, C9,0.4
910.49, C21,0.12
910.49, C25,0.11
910.49, C28,0.17
910.49, C33,0.13
910.49, C36,0.15
910.59, C9,0.16
910.59, C12,0.15
910.59, C25,0.28
910.59, C33,0.17
910.59, C38,0.12
910.59, C41,0.22
910.59, C44,0.34
910.69, C9,0.33
910.69, C33,0.18
910.69, C38,0.2
910.69, C41,0.28
910.79, C8,0.11
910.79, C33,0.47
910.79, C38,0.1
910.79, C39,0.12
910.89, C21,0.14
910.89, C33,0.11
910.89, C50,0.12
910.99, C22,0.15
910.99, C27,0.23
910.99, C41,0.22
911.09, C3,0.16
911.09, C13,0.29
911.09, C17,0.37
911.09, C26,0.12
911.09, C32,0.16
911.09, C41,0.51
911.09, C50,0.15
911.19, C17,0.17
911.19, C19,0.15
911.19, C20,0.13
911.19, C41,0.37
911.19, C43,0.12
911.19, C50,0.2
911.29, C2,0.19
911.29, C41,0.34
911.29, C47,0.1
911.39, C13,0.13
911.39, C17,0.27
911.49, C0,0.18
911.49, C2,0.22
911.49, C13,0.15
911.49, C17,0.15
911.49, C47,0.13
911.49, C53,0.38
911.59, C2,0.13
911.59, C13,0.18
911.59, C14,0.1
911.59, C17,0.56
911.59, C20,0.2
911.59, C33,0.12
911.59, C53,0.61
911.69, C17,0.25
911.69, C33,0.13
911.69, C47,0.14
911.79, C21,0.1
911.79, C33,0.26
911.79, C47,0.16
911.79, C54,0.3
911.89, C33,0.59
911.89, C47,0.1
911.89, C54,0.31
911.99, C0,0.13
911.99, C21,0.13
911.99, C33,0.47
911.99, C47,0.52
911.99, C54,0.35
912.09, C0,0.36
912.09, C1,0.32
912.09, C34,0.53
912.09, C47,0.73
912.09, C54,0.23
912.19, C1,0.37
912.19, C47,0.18
912.29, C0,0.3
912.39, C1,0.65
912.39, C10,0.28
912.39, C47,0.12
912.49, C17,0.1
912.49, C19,0.22
912.49, C50,0.12
912.59, C6,0.11
912.59, C13,0.14
912.59, C19,0.17
912.69, C22,0.19
912.69, C41,0.24
912.79, C19,0.12
912.79, C22,0.14
912.79, C61,0.14
912.89, C19,0.63
912.89, C61,0.52
912.99, C19,1.0
912.99, C61,0.7
913.09, C19,0.68
913.09, C38,0.15
913.09, C47,0.17
913.09, C61,0.47
913.19, C19,0.16
913.19, C61,0.13
913.29, C2,0.15
913.29, C13,0.15
913.29, C19,0.24
913.39, C2,0.12
913.39, C12,0.13
913.39, C22,0.22
913.39, C47,0.21
913.39, C57,0.17
913.39, C61,0.1
913.49, C22,0.21
913.49, C26,0.12
913.6, C13,0.12
913.6, C51,0.4
913.6, C57,0.21
913.7, C51,0.75
913.8, C27,0.12
913.8, C32,0.32
913.8, C51,0.8
913.9, C32,0.22
913.9, C51,0.65
913.9, C57,0.1
914.0, C5,0.3
914.0, C13,0.11
914.0, C21,0.16
914.0, C26,0.1
914.0, C32,0.41
914.0, C51,0.45
914.1, C20,0.12
914.1, C32,0.16
914.1, C51,0.17
914.2, C2,0.14
914.2, C21,0.32
914.2, C49,0.21
914.2, C51,0.46
914.2, C57,0.14
914.2, C60,0.12
914.3, C13,0.16
914.3, C21,0.74
914.3, C22,0.19
914.3, C26,0.11
914.3, C51,0.29
914.3, C57,0.3
914.3, C60,0.13
914.4, C21,0.46
914.4, C56,0.15
914.5, C51,0.22
914.5, C57,0.24
914.5, C62,0.29
914.6, C21,0.11
914.6, C24,0.14
914.6, C38,0.13
914.6, C57,0.29
914.7, C26,0.12
914.7, C27,0.25
914.7, C56,0.12
914.7, C57,0.15
914.8, C3,0.31
914.8, C5,0.11
914.8, C10,0.16
914.8, C13,0.14
914.8, C21,0.74
914.8, C37,0.11
914.8, C43,0.2
914.8, C57,0.18
914.8, C60,0.37
914.8, C62,0.1
914.9, C20,0.12
914.9, C22,0.1
914.9, C62,0.45
915.0, C0,0.47
915.0, C2,0.19
915.0, C13,0.1
915.0, C25,0.15
915.0, C38,0.11
915.0, C43,0.3
915.0, C46,0.51
915.0, C60,0.43
915.0, C62,0.44
915.1, C0,0.6
915.1, C27,0.13
915.1, C32,0.29
915.1, C46,0.91
915.1, C55,0.24
915.1, C60,0.21
915.1, C62,0.35
915.2, C0,0.18
915.2, C20,0.13
915.2, C32,0.79
915.2, C46,0.57
915.2, C60,0.22
915.3, C0,0.39
915.3, C11,0.1
915.3, C27,0.13
915.3, C32,0.46
915.3, C46,0.67
915.3, C58,0.26
915.3, C60,0.3
915.3, C61,0.1
915.4, C0,0.21
915.4, C32,0.34
915.4, C46,0.57
915.5, C0,0.56
915.5, C32,0.6
915.5, C35,0.12
915.5, C46,0.47
915.6, C13,0.19
915.6, C31,0.26
915.6, C32,0.1
915.6, C46,0.28
915.7, C0,0.31
915.7, C1,0.13
915.7, C15,0.14
915.7, C16,0.11
915.7, C31,0.16
915.7, C46,0.57
915.8, C0,0.24
915.8, C21,0.26
915.8, C30,0.19
915.8, C31,0.1
915.8, C35,0.14
915.8, C46,0.19
915.9, C3,0.15
915.9, C31,0.34
915.9, C46,0.32
915.9, C60,0.39
916.0, C0,0.12
916.0, C25,0.1
916.0, C32,0.11
916.0, C46,0.17
916.0, C58,0.12
916.0, C60,0.37
916.1, C0,0.18
916.1, C2,0.15
916.1, C25,0.1
916.1, C30,0.14
916.1, C46,0.45
916.1, C58,0.42
916.2, C0,0.42
916.2, C21,0.34
916.2, C32,0.39
916.2, C39,0.1
916.2, C46,0.27
916.2, C58,0.33
916.3, C0,0.21
916.3, C5,0.11
916.3, C13,0.1
916.3, C32,0.31
916.3, C46,0.5
916.3, C58,0.19
916.4, C46,0.14
916.4, C58,0.14
916.5, C0,0.38
916.5, C46,0.29
916.5, C58,0.22
916.6, C38,0.1
916.7, C13,0.15
916.7, C21,0.19
916.7, C26,0.11
916.7, C30,0.32
916.8, C5,0.13
916.8, C13,0.15
916.8, C15,0.13
916.8, C31,0.11
916.8, C37,0.13
916.8, C39,0.14
916.9, C6,0.14
916.9, C16,0.12
916.9, C21,0.11
916.9, C27,0.12
917.0, C2,0.15
917.0, C18,0.13
917.0, C21,0.1
917.0, C31,0.17
917.0, C39,0.15
917.1, C0,0.11
917.1, C39,0.16
917.1, C59,0.1
917.2, C5,0.14
917.2, C12,0.11
917.2, C13,0.12
917.2, C16,0.24
917.2, C48,0.17
917.3, C38,0.11
917.4, C13,0.11
917.4, C21,0.13
917.5, C12,0.14
917.5, C18,0.13
917.5, C48,0.14
917.6, C11,0.15
917.6, C12,0.29
917.6, C13,0.11
917.6, C48,0.3
917.7, C0,0.11
917.7, C1,0.11
917.7, C3,0.13
917.7, C12,0.87
917.7, C48,0.16
917.8, C12,0.23
917.8, C13,0.1
917.8, C18,0.1
917.8, C21,0.1
917.9, C3,0.11
917.9, C8,0.17
917.9, C21,0.16
917.9, C31,0.1
917.9, C60,0.14
918.0, C2,0.29
918.0, C3,0.57
918.0, C8,0.37
918.0, C13,0.3
918.0, C15,0.12
918.0, C21,0.16
918.0, C27,0.14
918.0, C31,0.12
918.0, C60,0.15
918.1, C2,0.1
918.1, C3,0.43
918.1, C8,0.37
918.2, C8,0.13
918.2, C19,0.13
918.2, C61,0.11
918.3, C3,0.17
918.3, C25,0.15
918.3, C27,0.11
918.3, C31,0.11
918.3, C32,0.23
918.5, C0,0.16
918.5, C15,0.11
918.5, C27,0.12
918.5, C38,0.12
918.6, C3,0.12
918.6, C20,0.14
918.6, C21,0.22
918.6, C30,0.19
918.6, C32,0.12
918.6, C38,0.12
918.7, C5,0.15
918.7, C20,0.11
918.7, C24,0.34
918.7, C38,0.13
918.7, C49,0.13
918.8, C5,0.28
918.8, C10,0.14
918.8, C27,0.14
918.9, C21,0.15
918.9, C56,0.13
919.0, C1,0.14
919.0, C5,0.15
919.0, C18,0.13
919.0, C31,0.12
919.0, C39,0.27
919.0, C49,0.17
919.1, C8,0.25
919.1, C39,0.13
919.1, C47,0.21
919.1, C49,0.15
919.2, C8,0.54
919.2, C31,0.15
919.2, C47,0.46
919.3, C8,0.62
919.3, C18,0.11
919.3, C26,0.15
919.3, C31,0.23
919.3, C37,0.22
919.3, C59,0.16
919.3, C62,0.27
919.4, C18,0.11
919.4, C22,0.12
919.4, C37,0.16
919.4, C59,0.57
919.5, C13,0.15
919.5, C22,0.11
919.5, C59,0.2
919.6, C2,0.21
919.6, C12,0.14
919.6, C13,0.11
919.6, C21,0.27
919.7, C10,0.12
919.7, C13,0.19
919.8, C21,0.21
919.8, C26,0.15
919.9, C15,0.18
919.9, C20,0.13
919.9, C21,0.25
920.0, C6,0.11
920.0, C38,0.17
920.1, C16,0.15
920.1, C19,0.11
920.2, C10,0.16
920.2, C13,0.19
920.2, C32,0.17
920.3, C2,0.14
920.3, C13,0.17
920.3, C21,0.15
920.3, C24,0.16
920.3, C27,0.11
920.4, C8,0.26
920.4, C19,0.11
920.4, C21,0.12
920.4, C61,0.11
920.5, C3,0.19
920.5, C12,0.11
920.6, C27,0.19
920.6, C62,0.14
920.7, C0,0.17
920.7, C21,0.21
920.7, C24,0.12
920.8, C62,0.13
920.9, C21,0.11
920.9, C23,0.16
921.0, C27,0.1
921.1, C0,0.48
921.1, C5,0.11
921.2, C30,0.31
921.2, C46,0.23
921.3, C13,0.12
921.3, C16,0.13
921.4, C13,0.17
921.4, C16,0.11
921.4, C18,0.14
921.6, C12,0.21
921.6, C19,0.12
921.6, C38,0.13
921.7, C19,0.13
921.7, C48,0.12
921.8, C2,0.15
921.8, C12,0.1
921.8, C21,0.22
921.8, C61,0.17
921.9, C8,0.16
921.9, C13,0.16
921.9, C24,0.3
921.9, C27,0.17
921.9, C32,0.13
922.01, C2,0.22
922.01, C8,0.27
922.01, C12,0.11
922.01, C21,0.18
922.01, C60,0.29
922.11, C0,0.14
922.11, C8,0.56
922.11, C20,0.17
922.11, C30,0.2
922.11, C60,0.11
922.21, C8,0.41
922.21, C30,0.42
922.21, C41,0.17
922.31, C8,0.24
922.31, C56,0.14
922.41, C8,0.3
922.41, C21,0.14
922.41, C39,0.17
922.51, C1,0.16
922.51, C8,0.54
922.51, C15,0.14
922.51, C39,0.32
922.61, C8,0.28
922.61, C39,0.11
922.61, C59,0.14
922.71, C8,0.25
922.71, C13,0.2
922.71, C18,0.16
922.71, C21,0.17
922.91, C11,0.11
922.91, C38,0.21
923.01, C2,0.33
923.01, C3,0.12
923.01, C6,0.11
923.01, C13,0.23
923.01, C27,0.17
923.01, C28,0.12
923.11, C5,0.17
923.11, C8,0.4
923.11, C21,0.2
923.11, C22,0.11
923.11, C31,0.49
923.11, C49,0.13
923.21, C5,0.12
923.21, C8,0.33
923.21, C19,0.16
923.21, C22,0.12
923.21, C31,0.64
923.41, C13,0.17
923.41, C20,0.11
923.51, C13,0.1
923.51, C21,0.19
923.51, C38,0.12
923.61, C24,0.44
923.61, C55,0.14
923.61, C62,0.18
923.71, C28,0.15
923.71, C32,0.17
923.71, C62,0.29
923.81, C10,0.12
923.81, C13,0.13
923.81, C15,0.12
923.91, C11,0.11
923.91, C13,0.14
923.91, C39,0.13
924.01, C1,0.32
924.01, C5,0.13
924.01, C39,0.15
924.01, C47,0.15
924.21, C2,0.1
924.21, C5,0.26
924.21, C21,0.11
924.21, C31,0.11
924.21, C38,0.13
924.31, C28,0.11
924.31, C31,0.13
924.51, C9,0.11
924.61, C13,0.12
924.61, C38,0.14
924.71, C21,0.11
924.81, C6,0.15
924.81, C21,0.12
924.91, C15,0.15
924.91, C43,0.15
925.21, C13,0.1
925.21, C21,0.27
925.21, C38,0.14
925.21, C56,0.17
925.21, C60,0.23
925.31, C8,0.17
925.31, C13,0.24
925.31, C15,0.11
925.31, C17,0.1
925.31, C20,0.11
925.31, C25,0.13
925.31, C27,0.12
925.31, C31,0.11
925.31, C49,0.11
925.31, C51,0.12
925.41, C3,0.25
925.41, C19,0.11
925.41, C27,0.18
925.41, C60,0.13
925.41, C61,0.12
925.51, C3,0.59
925.51, C38,0.14
925.61, C2,0.16
925.61, C5,0.11
925.61, C13,0.11
925.61, C49,0.15
925.71, C30,0.12
925.71, C39,0.18
925.81, C1,0.15
925.91, C5,0.11
926.01, C5,0.23
926.01, C16,0.26
926.01, C27,0.12
926.01, C47,0.23
926.11, C12,0.13
926.11, C17,0.12
926.11, C19,0.19
926.11, C27,0.1
926.11, C59,0.11
926.11, C61,0.12
926.31, C44,0.13
926.31, C62,0.11
926.41, C9,0.13
926.41, C13,0.2
926.41, C18,0.11
926.41, C26,0.12
926.41, C38,0.24
926.61, C1,0.28
926.61, C13,0.16
926.61, C22,0.11
926.71, C3,0.54
926.71, C12,0.11
926.71, C21,0.49
926.71, C27,0.11
926.71, C57,0.32
926.81, C2,0.17
926.81, C3,0.14
926.81, C13,0.15
926.81, C55,0.14
926.81, C57,0.33
926.81, C62,0.46
926.91, C9,0.11
926.91, C21,0.37
926.91, C57,0.24
927.01, C3,0.16
927.01, C21,0.26
927.01, C22,0.11
927.01, C57,0.2
927.11, C6,0.12
927.11, C26,0.1
927.21, C5,0.13
927.21, C37,0.1
927.31, C2,0.2
927.31, C13,0.11
927.31, C43,0.31
927.31, C60,0.15
927.41, C5,0.16
927.41, C20,0.1
927.41, C30,0.18
927.51, C16,0.14
927.51, C30,0.28
927.51, C55,0.39
927.51, C60,0.1
927.61, C16,0.55
927.61, C55,0.56
927.71, C2,0.13
927.71, C12,0.15
927.71, C13,0.16
927.71, C19,0.11
927.71, C21,0.34
927.71, C57,0.25
927.71, C60,0.1
927.81, C21,0.18
927.81, C22,0.11
927.81, C43,0.1
927.81, C60,0.3
927.91, C13,0.29
927.91, C20,0.16
927.91, C30,0.17
927.91, C32,0.21
927.91, C60,0.51
927.91, C62,0.14
928.01, C38,0.28
928.01, C60,0.21
928.11, C30,0.14
928.11, C60,0.19
928.21, C5,0.12
928.21, C21,0.1
928.21, C26,0.21
928.21, C60,0.12
928.41, C16,0.51
928.51, C5,0.14
928.51, C16,0.48
928.51, C21,0.33
928.51, C27,0.11
928.51, C28,0.14
928.51, C30,0.28
928.61, C5,0.12
928.61, C25,0.16
928.71, C3,0.17
928.71, C30,0.11
928.71, C32,0.17
928.81, C60,0.13
928.91, C0,0.11
928.91, C2,0.32
928.91, C10,0.1
928.91, C21,0.13
928.91, C28,0.13
929.01, C38,0.25
929.11, C21,0.17
929.11, C28,0.47
929.21, C21,0.41
929.21, C27,0.16
929.21, C55,0.24
929.31, C38,0.16
929.31, C55,0.14
929.31, C60,0.26
929.31, C62,0.41
929.41, C25,0.2
929.41, C30,0.17
929.41, C32,0.33
929.41, C46,0.23
929.41, C55,0.37
929.41, C60,0.35
929.41, C62,0.65
929.51, C0,0.45
929.51, C20,0.12
929.51, C32,0.2
929.51, C46,0.51
929.51, C60,0.28
929.51, C62,0.23
929.61, C5,0.19
929.61, C32,0.72
929.61, C46,0.25
929.61, C62,0.14
929.71, C0,0.61
929.71, C11,0.16
929.71, C32,0.53
929.71, C46,0.66
929.71, C62,0.24
929.81, C0,0.45
929.81, C9,0.1
929.81, C32,0.51
929.81, C46,0.66
929.81, C58,0.54
929.91, C0,0.13
929.91, C9,0.12
929.91, C10,0.11
929.91, C12,0.18
929.91, C23,0.1
929.91, C30,0.24
929.91, C32,0.71
929.91, C41,0.19
929.91, C46,0.55
929.91, C58,0.46
930.01, C0,0.28
930.01, C9,0.13
930.01, C21,0.13
930.01, C23,0.43
930.01, C32,0.12
930.01, C36,0.13
930.01, C46,0.4
930.01, C58,0.56
930.01, C60,0.13
930.11, C25,0.11
930.11, C27,0.1
930.11, C30,0.16
930.11, C32,0.32
930.11, C46,0.2
930.11, C58,0.57
930.21, C24,0.16
930.21, C30,0.28
930.21, C38,0.27
930.21, C46,0.16
930.21, C58,0.38
930.32, C0,0.63
930.32, C24,0.15
930.32, C41,0.1
930.32, C46,0.46
930.32, C58,0.38
930.42, C23,0.28
930.42, C27,0.15
930.42, C46,0.15
930.42, C56,0.13
930.42, C58,0.23
930.52, C23,0.28
930.62, C30,0.17
930.72, C24,0.4
930.82, C12,0.11
930.82, C15,0.13
930.82, C21,0.15
930.82, C27,0.12
930.92, C0,0.2
930.92, C20,0.13
930.92, C21,0.12
931.02, C0,0.36
931.02, C24,0.22
931.02, C30,0.11
931.02, C60,0.17
931.12, C0,0.12
931.12, C25,0.11
931.12, C27,0.1
931.12, C30,0.11
931.22, C0,0.55
931.22, C6,0.14
931.22, C15,0.1
931.22, C20,0.12
931.22, C24,0.29
931.22, C27,0.12
931.22, C30,0.4
931.22, C32,0.22
931.22, C51,0.11
931.22, C60,0.25
931.32, C12,0.14
931.32, C24,0.14
931.32, C27,0.11
931.32, C28,0.19
931.32, C30,0.16
931.32, C34,0.1
931.42, C2,0.19
931.42, C20,0.2
931.42, C30,0.11
931.42, C38,0.11
931.62, C9,0.1
931.72, C21,0.17
931.72, C24,0.33
931.92, C5,0.16
932.02, C15,0.21
932.02, C17,0.1
932.02, C21,0.16
932.12, C8,0.14
932.12, C21,0.11
932.12, C24,0.25
932.22, C2,0.14
932.22, C8,0.31
932.22, C26,0.15
932.22, C30,0.15
932.32, C8,0.47
932.32, C13,0.27
932.32, C31,0.3
932.42, C8,0.44
932.42, C30,0.12
932.52, C5,0.18
932.52, C13,0.26
932.52, C16,0.11
932.62, C16,0.11
932.62, C32,0.13
932.72, C10,0.16
932.82, C21,0.14
932.82, C38,0.2
932.92, C5,0.13
932.92, C13,0.25
933.12, C15,0.16
933.22, C12,0.29
933.22, C20,0.17
933.22, C21,0.13
933.32, C8,0.11
933.32, C24,0.24
933.32, C60,0.15
933.42, C20,0.12
933.42, C27,0.12
933.42, C30,0.14
933.42, C34,0.1
933.42, C62,0.42
933.52, C1,0.12
933.52, C10,0.28
933.52, C56,0.11
933.62, C2,0.14
933.62, C15,0.14
933.62, C27,0.12
933.62, C30,0.16
933.62, C32,0.12
933.62, C43,0.13
933.72, C2,0.15
933.82, C21,0.15
933.92, C2,0.11
933.92, C5,0.11
934.02, C5,0.16
934.02, C12,0.12
934.12, C13,0.17
934.12, C16,0.11
934.12, C48,0.14
934.22, C13,0.23
934.22, C25,0.23
934.32, C12,0.13
934.32, C38,0.11
934.32, C56,0.21
934.32, C62,0.28
934.42, C13,0.13
934.42, C38,0.17
934.42, C48,0.17
934.42, C62,0.16
934.52, C12,0.12
934.52, C21,0.15
934.52, C22,0.12
934.52, C48,0.16
934.62, C14,0.13
934.62, C24,0.11
934.62, C27,0.12
934.62, C48,0.34
934.72, C12,0.12
934.72, C17,0.14
934.72, C19,0.22
934.72, C21,0.2
934.72, C48,0.18
934.72, C61,0.27
934.72, C62,0.15
934.82, C2,0.12
934.82, C12,0.17
934.82, C15,0.14
934.92, C5,0.13
934.92, C13,0.23
935.12, C21,0.16
935.12, C38,0.13
935.32, C1,0.16
935.32, C12,0.23
935.32, C17,0.11
935.42, C11,0.1
935.42, C12,0.26
935.52, C5,0.12
935.52, C12,0.13
935.62, C0,0.22
935.62, C20,0.12
935.62, C60,0.1
935.72, C8,0.11
935.82, C8,0.19
935.82, C30,0.17
935.82, C38,0.14
935.92, C13,0.16
935.92, C27,0.21
936.02, C2,0.17
936.02, C10,0.11
936.02, C21,0.15
936.02, C32,0.23
936.12, C62,0.15
936.22, C0,0.17
936.22, C15,0.12
936.22, C24,0.2
936.22, C27,0.11
936.22, C30,0.18
936.22, C38,0.16
936.22, C43,0.1
936.32, C5,0.19
936.32, C10,0.27
936.42, C30,0.14
936.52, C24,0.31
936.52, C56,0.11
936.62, C5,0.12
936.62, C13,0.11
936.62, C15,0.19
936.72, C8,0.17
936.72, C47,0.14
936.72, C49,0.28
936.82, C8,0.22
936.82, C10,0.12
936.82, C13,0.12
936.82, C38,0.1
936.92, C59,0.16
937.02, C9,0.11
937.02, C38,0.23
937.02, C47,0.69
937.12, C3,0.1
937.22, C21,0.14
937.22, C24,0.13
937.22, C39,0.16
937.32, C2,0.2
937.32, C5,0.11
937.32, C11,0.11
937.32, C13,0.17
937.32, C21,0.16
937.32, C24,0.14
937.42, C8,0.17
937.42, C26,0.24
937.52, C16,0.1
937.52, C19,0.11
937.52, C20,0.12
937.52, C21,0.18
937.52, C26,0.19
937.62, C17,0.15
937.62, C27,0.12
937.62, C59,0.17
937.72, C9,0.15
937.72, C21,0.11
937.72, C26,0.2
937.72, C27,0.12
937.72, C38,0.11
937.82, C13,0.15
937.82, C21,0.13
937.82, C26,0.21
937.82, C62,0.21
937.92, C12,0.17
937.92, C21,0.16
937.92, C22,0.11
937.92, C55,0.15
937.92, C57,0.23
938.02, C2,0.1
938.02, C21,0.14
938.02, C38,0.14
938.02, C60,0.11
938.12, C13,0.1
938.12, C25,0.13
938.12, C32,0.13
938.12, C38,0.1
938.22, C20,0.1
938.32, C2,0.21
938.32, C9,0.13
938.32, C13,0.15
938.32, C32,0.17
938.32, C43,0.13
938.42, C5,0.16
938.42, C21,0.2
938.42, C32,0.14
938.42, C61,0.14
938.52, C20,0.17
938.52, C51,0.1
938.62, C32,0.26
938.62, C36,0.12
938.62, C38,0.17
938.73, C1,0.2
938.83, C10,0.23
938.83, C11,0.14
938.83, C24,0.15
938.83, C27,0.16
938.83, C30,0.11
938.83, C34,0.19
938.93, C5,0.1
938.93, C21,0.13
938.93, C49,0.13
938.93, C61,0.1
938.93, C62,0.15
939.03, C21,0.13
939.13, C12,0.11
939.13, C24,0.2
939.13, C30,0.16
939.33, C1,0.11
939.33, C11,0.13
939.33, C13,0.18
939.33, C25,0.13
939.43, C2,0.12
939.43, C10,0.21
939.43, C13,0.18
939.43, C30,0.41
939.53, C30,0.17
939.53, C38,0.17
939.53, C49,0.15
939.73, C3,0.12
939.73, C8,0.16
939.73, C61,0.11
939.83, C1,0.15
939.83, C8,0.31
939.83, C21,0.18
939.83, C31,0.21
939.93, C17,0.14
939.93, C27,0.12
940.03, C5,0.18
940.03, C13,0.1
940.03, C19,0.11
940.13, C21,0.22
940.13, C32,0.15
940.23, C2,0.18
940.23, C8,0.46
940.23, C13,0.17
940.23, C15,0.1
940.23, C31,0.15
940.33, C8,0.39
940.33, C13,0.23
940.33, C30,0.16
940.33, C60,0.3
940.43, C5,0.11
940.43, C8,0.35
940.43, C27,0.23
940.53, C1,0.14
940.53, C9,0.15
940.53, C20,0.14
940.53, C30,0.15
940.63, C12,0.1
940.63, C21,0.23
940.73, C23,0.14
940.73, C27,0.12
940.73, C32,0.14
940.73, C58,0.1
940.83, C25,0.14
940.83, C38,0.34
940.83, C55,0.12
940.93, C21,0.26
941.03, C11,0.13
941.03, C30,0.14
941.03, C37,0.11
941.03, C60,0.11
941.13, C0,0.19
941.13, C3,0.12
941.13, C27,0.14
941.23, C0,0.15
